episode_id,timestamp,day_of_week,month,latitude,longitude,area_type,weather,rainfall_mm,temperature,festival_active,construction_active,peak_hour,event_type,severity,primary_cause,secondary_cause,tertiary_cause,citizens_affected,avg_delay_minutes,response_time_minutes,intervention,personnel_deployed,resolution_time,outcome_score,retrieval_count,importance_score,confidence_score
EP_6262,2025-10-28 13:00:00,Tuesday,10,19.03907606219552,72.8547211056009,Commercial,Clear,11,30,False,True,False,Traffic Congestion,High,Road Construction,,,2475,115,62,Emergency Crew Dispatch,19,49,0.58,0,0.77,0.92
EP_6263,2024-04-07 22:00:00,Sunday,4,19.13637482845736,72.87033158324577,Market Area,Heavy Rain,60,32,False,False,False,Flooding,Medium,Heavy Rain,,,2012,76,27,Water Pump Deployment,47,281,0.94,0,0.49,0.78
EP_6264,2025-05-10 12:00:00,Saturday,5,19.053767892767386,72.76417632938131,Commercial,Clear,5,29,False,False,False,Crowd Overflow,Medium,,,,3224,42,36,Traffic Diversion,6,33,0.61,0,0.97,0.76
EP_6265,2024-01-11 23:00:00,Thursday,1,19.023598025608774,72.8968623531898,Hospital Zone,Light Rain,11,35,False,False,False,Flooding,High,,,,2708,43,17,Emergency Crew Dispatch,8,213,0.65,0,0.79,0.66
EP_6266,2024-05-23 02:00:00,Thursday,5,19.10346100541166,72.86491314054135,Industrial,Clear,12,25,False,False,False,Fire Incident,High,,,,2167,19,62,Emergency Crew Dispatch,39,140,0.62,0,0.89,0.69
EP_6267,2025-10-09 12:00:00,Thursday,10,18.98134494819122,72.76501881279124,Market Area,Cloudy,4,23,False,False,False,Flooding,Medium,,,,3367,38,27,Water Pump Deployment,29,275,0.72,0,0.61,0.66
EP_6268,2025-02-24 01:00:00,Monday,2,19.01214157943322,72.96611781525849,School Zone,Light Rain,16,23,False,False,False,Traffic Congestion,Medium,,,,2991,13,71,No Action,44,162,0.86,0,0.45,0.57
EP_6269,2024-04-26 23:00:00,Friday,4,19.054560002306886,72.98822429392968,Industrial,Clear,14,21,False,False,False,Fire Incident,Medium,,,,4148,12,50,Traffic Diversion,37,138,0.7,0,0.64,0.71
EP_6270,2024-08-07 22:00:00,Wednesday,8,19.006876643407754,72.98468105539826,Hospital Zone,Cloudy,3,22,True,True,False,Traffic Congestion,Low,Road Construction,Festival Crowd,,1657,64,53,No Action,2,171,0.6,0,0.75,0.77
EP_6271,2024-05-03 13:00:00,Friday,5,18.99275059574577,72.86250740869336,Transit Hub,Heavy Rain,136,35,False,False,False,Flooding,Low,Heavy Rain,,,940,6,58,Public Alert,34,292,0.75,0,0.4,0.78
EP_6272,2024-01-01 20:00:00,Monday,1,19.07153447096691,72.99675892083688,Market Area,Clear,2,32,False,True,True,Traffic Congestion,Medium,Road Construction,,,677,84,18,No Action,26,241,0.87,0,0.67,0.64
EP_6273,2024-03-17 04:00:00,Sunday,3,18.99482477461578,72.78151339348491,Hospital Zone,Clear,3,22,False,False,False,Road Damage,High,,,,1829,97,55,Additional Personnel,19,226,0.95,0,0.34,0.84
EP_6274,2024-01-20 11:00:00,Saturday,1,18.990025149948032,72.79840945048645,Residential,Heavy Rain,91,22,True,False,False,Traffic Congestion,Low,Heavy Rain,Festival Crowd,,3702,6,23,Public Alert,3,63,0.58,0,0.83,0.85
EP_6275,2024-07-07 17:00:00,Sunday,7,18.99016485241399,72.92056609544127,Transit Hub,Heavy Rain,115,37,False,False,True,Traffic Congestion,High,Heavy Rain,,,1243,65,27,Additional Personnel,46,259,0.95,0,0.65,0.76
EP_6276,2024-11-28 10:00:00,Thursday,11,19.03997692915815,72.86900715324767,Market Area,Light Rain,17,32,False,False,True,Traffic Congestion,Medium,,,,2170,112,87,Public Alert,50,291,0.56,0,0.71,0.51
EP_6277,2024-10-05 10:00:00,Saturday,10,19.006977983486493,72.96876859764212,Hospital Zone,Clear,17,22,False,False,True,Traffic Congestion,Medium,,,,2997,63,39,Public Alert,34,248,0.88,0,0.89,0.6
EP_6278,2024-02-20 16:00:00,Tuesday,2,19.1036895213546,72.98500147117268,Residential,Heavy Rain,107,30,False,False,False,Flooding,Low,Heavy Rain,,,3806,18,64,No Action,22,243,0.9,0,0.62,0.79
EP_6279,2025-09-12 19:00:00,Friday,9,18.995278190915837,72.76563278621913,School Zone,Cloudy,3,34,False,False,True,Traffic Congestion,Medium,,,,3991,103,68,Road Closure,37,288,0.7,0,0.33,0.63
EP_6280,2024-11-10 04:00:00,Sunday,11,19.195142381495835,72.83860564759402,Residential,Clear,1,22,False,False,False,Accident,Low,High Traffic Volume,,,3337,94,27,No Action,17,155,0.97,0,0.39,0.56
EP_6281,2025-04-15 03:00:00,Tuesday,4,18.992047553008625,72.78543610361595,Hospital Zone,Cloudy,3,37,True,False,False,Crowd Overflow,High,Festival Crowd,,,3460,93,73,Emergency Crew Dispatch,38,164,0.74,0,0.4,0.97
EP_6282,2024-12-30 18:00:00,Monday,12,18.985940999691746,72.95473453908181,Commercial,Clear,8,24,False,False,True,Traffic Congestion,Low,,,,3891,72,6,Water Pump Deployment,31,41,0.78,0,0.36,0.89
EP_6283,2025-09-04 21:00:00,Thursday,9,18.996573679852744,72.84456805676079,Residential,Clear,13,29,True,False,False,Crowd Overflow,Medium,Festival Crowd,,,2928,54,65,Water Pump Deployment,41,170,0.58,0,0.39,0.72
EP_6284,2025-02-14 17:00:00,Friday,2,19.056210750288663,72.76022713919996,Transit Hub,Heavy Rain,73,35,False,False,True,Traffic Congestion,Medium,Heavy Rain,,,1659,27,68,Water Pump Deployment,20,275,0.66,0,0.9,0.41
EP_6285,2024-12-20 00:00:00,Friday,12,19.082907818041026,72.76772960925052,School Zone,Heavy Rain,88,24,False,False,False,Flooding,Medium,Heavy Rain,,,2042,112,38,Public Alert,6,52,0.81,0,0.41,0.91
EP_6286,2025-02-17 10:00:00,Monday,2,19.089877818494237,72.87493776743939,Market Area,Cloudy,4,28,False,False,True,Traffic Congestion,Low,,,,2938,73,28,Additional Personnel,16,204,0.54,0,0.98,0.5
EP_6287,2025-01-29 16:00:00,Wednesday,1,19.013670231417013,72.84889179980489,Transit Hub,Clear,17,35,False,False,False,Crowd Overflow,Medium,,,,4943,102,34,No Action,7,84,0.6,0,0.98,0.67
EP_6288,2024-08-28 13:00:00,Wednesday,8,19.076486453108135,72.97296857801545,School Zone,Clear,15,28,False,True,False,Traffic Congestion,Low,Road Construction,,,2090,68,75,Additional Personnel,14,114,0.9,0,0.98,0.82
EP_6289,2025-06-27 20:00:00,Friday,6,19.189093234030114,72.88233774752067,Hospital Zone,Cloudy,7,26,False,True,True,Traffic Congestion,Low,Road Construction,,,4820,102,13,Traffic Diversion,19,273,0.59,0,0.41,0.85
EP_6290,2024-11-20 01:00:00,Wednesday,11,19.124162652678102,72.89526844893744,Commercial,Cloudy,15,35,False,False,False,Crowd Overflow,Low,,,,860,15,82,No Action,6,178,0.84,0,0.99,0.4
EP_6291,2025-08-24 20:00:00,Sunday,8,19.045540530898208,72.81816784984,School Zone,Light Rain,7,36,False,False,True,Traffic Congestion,Low,,,,3446,37,20,No Action,9,224,0.74,0,0.73,0.51
EP_6292,2024-06-23 22:00:00,Sunday,6,19.18605087297359,72.86809777933529,Market Area,Clear,5,24,False,False,False,Road Damage,Medium,,,,1971,116,41,Traffic Diversion,23,12,0.73,0,0.9,0.42
EP_6293,2024-04-09 11:00:00,Tuesday,4,19.118297984165636,72.82733492034961,Residential,Clear,5,35,False,True,False,Traffic Congestion,High,Road Construction,,,1516,65,64,Public Alert,9,81,0.49,0,0.68,0.97
EP_6294,2025-04-30 00:00:00,Wednesday,4,19.181931400430827,72.85582727675931,Transit Hub,Light Rain,17,37,False,False,False,EMS Delay,High,,,,971,113,90,No Action,41,275,0.59,0,0.92,0.98
EP_6295,2025-07-18 05:00:00,Friday,7,19.12683318537815,72.76053819955925,Transit Hub,Heavy Rain,135,38,False,False,False,Flooding,Medium,Heavy Rain,,,1136,55,23,Emergency Crew Dispatch,39,52,0.87,0,0.97,0.9
EP_6296,2025-02-06 05:00:00,Thursday,2,19.157046356226402,72.87267446658704,Hospital Zone,Heavy Rain,70,34,False,False,False,Flooding,Low,Heavy Rain,,,351,29,61,Public Alert,46,261,0.99,0,0.61,0.59
EP_6297,2024-09-08 01:00:00,Sunday,9,19.184230832062582,72.91931162042349,Commercial,Cloudy,3,35,True,False,False,Crowd Overflow,Low,Festival Crowd,,,1312,5,46,No Action,13,236,0.51,0,0.41,0.7
EP_6298,2024-04-26 05:00:00,Friday,4,19.165144685913972,72.91224727349226,Residential,Clear,12,27,False,False,False,Flooding,High,,,,2483,59,7,Public Alert,47,215,0.5,0,0.76,0.57
EP_6299,2025-10-08 00:00:00,Wednesday,10,18.998721780993552,72.99422608783422,Commercial,Clear,6,28,False,False,False,Accident,Low,High Traffic Volume,,,4381,9,8,Additional Personnel,5,166,0.76,0,0.37,0.8
EP_6300,2024-01-30 03:00:00,Tuesday,1,19.13690749412698,72.78224382701744,School Zone,Cloudy,14,32,False,True,False,Traffic Congestion,High,Road Construction,,,2261,15,39,Water Pump Deployment,26,200,0.46,0,0.62,0.78
EP_6301,2025-05-17 12:00:00,Saturday,5,18.998595240668752,72.84011657448264,School Zone,Light Rain,15,28,False,False,False,Traffic Congestion,Low,,,,2801,63,57,Public Alert,6,220,0.43,0,0.33,0.94
EP_6302,2025-05-05 15:00:00,Monday,5,19.12001508283195,72.8571972586661,Industrial,Light Rain,17,38,False,False,False,EMS Delay,Medium,,,,409,76,9,Water Pump Deployment,8,278,0.48,0,0.71,0.86
EP_6303,2024-10-27 22:00:00,Sunday,10,19.140721730184616,72.93657498014203,School Zone,Heavy Rain,126,23,False,False,False,Flooding,Medium,Heavy Rain,,,976,79,46,Public Alert,5,167,0.82,0,0.46,0.93
EP_6304,2024-10-18 16:00:00,Friday,10,19.17717183149934,72.92822384785393,Hospital Zone,Clear,17,23,False,False,False,EMS Delay,Low,,,,2528,20,51,Water Pump Deployment,9,67,0.7,0,0.66,0.76
EP_6305,2025-10-09 03:00:00,Thursday,10,19.1296069757916,72.91602616130908,Market Area,Cloudy,13,26,False,False,False,Crowd Overflow,Low,,,,2353,88,69,Road Closure,50,46,0.47,0,0.79,0.7
EP_6306,2025-02-22 00:00:00,Saturday,2,19.07415091082349,72.9682339267497,Industrial,Light Rain,2,29,True,False,False,Crowd Overflow,Low,Festival Crowd,,,4214,52,43,Additional Personnel,38,66,0.73,0,0.65,0.52
EP_6307,2025-05-10 02:00:00,Saturday,5,19.131497657014886,72.94450135949172,Transit Hub,Light Rain,6,27,False,False,False,Fire Incident,High,,,,2866,81,25,Traffic Diversion,7,266,0.4,0,0.77,0.98
EP_6308,2025-10-07 14:00:00,Tuesday,10,19.07859367212011,72.8911178158066,Commercial,Light Rain,3,37,False,True,False,Traffic Congestion,Low,Road Construction,,,2691,48,39,Emergency Crew Dispatch,2,277,0.82,0,0.72,0.46
EP_6309,2024-11-05 10:00:00,Tuesday,11,19.069910447187123,72.92688507993466,Hospital Zone,Cloudy,12,31,False,False,True,Traffic Congestion,Medium,,,,1597,75,42,No Action,7,146,0.84,0,0.66,0.67
EP_6310,2025-10-17 20:00:00,Friday,10,19.009379160180053,72.99196342376072,Hospital Zone,Light Rain,8,33,False,False,True,Traffic Congestion,Low,,,,3374,73,5,Traffic Diversion,16,64,0.81,0,0.61,0.58
EP_6311,2024-02-26 16:00:00,Monday,2,19.05147910711228,72.79936979839985,Market Area,Clear,8,36,False,False,False,EMS Delay,Medium,,,,2215,37,73,Emergency Crew Dispatch,44,221,0.75,0,0.8,0.85
EP_6312,2024-10-06 14:00:00,Sunday,10,18.99078625454339,72.94459973339477,Commercial,Clear,1,33,False,False,False,Power Outage,Medium,,,,378,95,53,Public Alert,49,204,0.82,0,0.57,0.85
EP_6313,2025-07-07 10:00:00,Monday,7,19.145503101989306,72.87958035750312,Transit Hub,Clear,19,37,False,False,True,Traffic Congestion,Medium,,,,4891,48,89,Water Pump Deployment,29,226,0.81,0,0.85,0.43
EP_6314,2024-12-15 04:00:00,Sunday,12,19.177016292617797,72.84165411644399,Industrial,Cloudy,12,29,False,False,False,EMS Delay,Medium,,,,113,104,50,Emergency Crew Dispatch,42,235,0.79,0,0.93,0.59
EP_6315,2024-04-26 01:00:00,Friday,4,19.13860195872807,72.95577444211175,Residential,Light Rain,14,37,False,False,False,Road Damage,High,,,,2848,116,12,Additional Personnel,21,279,0.97,0,0.46,0.77
EP_6316,2025-02-06 06:00:00,Thursday,2,19.081976584535163,72.76532044834381,Industrial,Clear,12,26,False,True,False,Traffic Congestion,High,Road Construction,,,3088,19,43,Road Closure,36,274,0.85,0,0.66,0.61
EP_6317,2025-07-07 08:00:00,Monday,7,19.017561431069513,72.94770490337483,Industrial,Light Rain,19,26,False,False,True,Traffic Congestion,Low,,,,488,12,25,Road Closure,48,82,0.61,0,0.41,0.62
EP_6318,2025-03-07 19:00:00,Friday,3,19.040399550648136,72.98409639594409,Hospital Zone,Cloudy,9,38,False,True,True,Traffic Congestion,Medium,Road Construction,,,2022,13,57,Additional Personnel,25,188,0.49,0,0.89,0.78
EP_6319,2024-02-11 04:00:00,Sunday,2,19.00708675458862,72.83930041657132,Transit Hub,Clear,10,36,False,False,False,Water Leakage,Medium,,,,308,78,76,Emergency Crew Dispatch,46,281,0.82,0,0.4,0.94
EP_6320,2025-07-12 09:00:00,Saturday,7,18.990552881208473,72.98227734866418,Market Area,Light Rain,20,22,False,False,True,Traffic Congestion,Medium,,,,4376,20,34,Public Alert,34,246,0.7,0,0.86,0.48
EP_6321,2024-04-03 21:00:00,Wednesday,4,19.144424650505854,72.86944608016273,School Zone,Clear,19,22,False,True,False,Traffic Congestion,Low,Road Construction,,,3294,91,79,Emergency Crew Dispatch,9,163,0.6,0,0.36,0.8
EP_6322,2024-02-15 21:00:00,Thursday,2,19.042619291614432,72.88995987199982,Transit Hub,Light Rain,14,27,False,False,False,Road Damage,Medium,,,,2442,103,5,Emergency Crew Dispatch,49,58,0.79,0,0.85,0.66
EP_6323,2024-08-16 05:00:00,Friday,8,18.979840466653858,72.89609760365606,Commercial,Cloudy,16,29,False,False,False,EMS Delay,Low,,,,2058,57,77,Public Alert,26,124,0.46,0,0.77,0.62
EP_6324,2025-07-16 11:00:00,Wednesday,7,19.04757438671805,72.96442238042239,Transit Hub,Clear,4,26,False,False,False,Crowd Overflow,Low,,,,2444,62,29,Public Alert,40,53,0.9,0,0.77,0.5
EP_6325,2024-06-16 22:00:00,Sunday,6,18.97152306525978,72.86885145019629,Market Area,Clear,4,27,False,False,False,Accident,Medium,High Traffic Volume,,,1992,111,40,No Action,29,257,0.9,0,0.36,0.48
EP_6326,2025-06-15 22:00:00,Sunday,6,19.04168639658935,72.97185235002874,Hospital Zone,Light Rain,1,30,False,False,False,Fire Incident,Medium,,,,966,88,23,Additional Personnel,38,130,0.6,0,0.65,0.71
EP_6327,2024-06-26 22:00:00,Wednesday,6,18.995208634441862,72.9859576059562,Transit Hub,Light Rain,16,37,False,False,False,Fire Incident,Medium,,,,3696,30,34,Traffic Diversion,45,23,0.63,0,0.91,0.5
EP_6328,2024-08-09 10:00:00,Friday,8,19.0733821573384,72.91873531999815,School Zone,Light Rain,10,27,False,False,True,Traffic Congestion,High,,,,1413,35,33,No Action,10,49,0.4,0,0.36,0.6
EP_6329,2025-10-25 23:00:00,Saturday,10,19.029590403682416,72.80483540686834,Commercial,Light Rain,18,21,False,False,False,Crowd Overflow,High,,,,889,27,70,Water Pump Deployment,36,46,0.53,0,0.3,0.55
EP_6330,2025-09-03 10:00:00,Wednesday,9,19.01642712703963,72.94503534285666,Residential,Clear,13,33,False,False,True,Traffic Congestion,Low,,,,4862,15,46,Additional Personnel,48,224,0.79,0,0.85,0.96
EP_6331,2025-08-16 12:00:00,Saturday,8,18.97453735651804,72.79875445066135,Market Area,Clear,15,20,False,False,False,EMS Delay,High,,,,3526,64,39,Road Closure,40,58,0.73,0,0.73,0.8
EP_6332,2024-03-22 18:00:00,Friday,3,19.09965439633125,72.9131310634091,Market Area,Clear,17,22,False,True,True,Traffic Congestion,Medium,Road Construction,,,851,53,44,Traffic Diversion,19,222,0.95,0,0.54,0.76
EP_6333,2025-12-23 09:00:00,Tuesday,12,19.130077232206904,72.82618954114434,Commercial,Light Rain,9,27,False,False,True,Traffic Congestion,Medium,,,,788,46,22,Water Pump Deployment,15,177,0.93,0,0.54,0.53
EP_6334,2025-03-18 05:00:00,Tuesday,3,19.060800644538414,72.78653164252532,School Zone,Light Rain,13,27,False,False,False,Traffic Congestion,High,,,,1658,112,29,Traffic Diversion,4,207,0.51,0,0.63,0.6
EP_6335,2025-05-01 10:00:00,Thursday,5,18.957591851652317,72.87761364516162,School Zone,Heavy Rain,118,36,False,False,True,Traffic Congestion,Low,Heavy Rain,,,1240,46,46,Emergency Crew Dispatch,33,136,0.61,0,0.6,0.95
EP_6336,2025-04-30 14:00:00,Wednesday,4,19.106303826149762,72.81439387812507,Market Area,Heavy Rain,126,23,False,False,False,Flooding,High,Heavy Rain,,,2320,12,39,Road Closure,22,68,0.6,0,0.83,0.63
EP_6337,2024-01-03 05:00:00,Wednesday,1,19.030301002016458,72.8926611130842,Hospital Zone,Light Rain,3,33,False,False,False,Flooding,Medium,,,,3971,94,30,Water Pump Deployment,19,28,0.75,0,0.88,0.8
EP_6338,2024-01-21 23:00:00,Sunday,1,19.05636038560831,72.82960411559525,Market Area,Light Rain,6,23,False,False,False,Traffic Congestion,Low,,,,1183,13,38,Water Pump Deployment,18,65,0.5,0,0.5,0.8
EP_6339,2024-06-28 20:00:00,Friday,6,19.177563594253424,72.83323986687577,Transit Hub,Clear,6,36,False,False,True,Traffic Congestion,Medium,,,,452,43,45,Additional Personnel,12,296,0.96,0,0.83,0.71
EP_6340,2025-02-09 21:00:00,Sunday,2,19.08340432930748,72.96522711349658,Transit Hub,Clear,10,23,True,False,False,Crowd Overflow,Low,Festival Crowd,,,1930,43,55,Emergency Crew Dispatch,38,254,0.48,0,0.94,0.4
EP_6341,2024-09-15 23:00:00,Sunday,9,19.04939058970665,72.78583412606255,Commercial,Cloudy,14,37,False,False,False,Fire Incident,Medium,,,,3291,93,90,Public Alert,9,171,0.99,0,0.59,0.57
EP_6342,2024-08-27 14:00:00,Tuesday,8,19.095370956834987,72.82678165987275,Hospital Zone,Light Rain,19,32,False,False,False,Accident,Medium,High Traffic Volume,,,797,33,63,Additional Personnel,19,117,0.62,0,0.84,0.51
EP_6343,2025-12-17 20:00:00,Wednesday,12,19.14079049879364,72.77975772033139,Residential,Clear,13,20,False,True,True,Traffic Congestion,Medium,Road Construction,,,4831,11,61,Road Closure,34,28,0.82,0,0.78,0.52
EP_6344,2024-05-09 16:00:00,Thursday,5,19.144222898414892,72.8089082200481,School Zone,Clear,1,22,False,False,False,Accident,High,High Traffic Volume,,,3397,28,35,Additional Personnel,5,170,0.77,0,0.46,0.84
EP_6345,2024-05-19 16:00:00,Sunday,5,19.136926958922743,72.96231751959678,Industrial,Clear,11,29,False,True,False,Traffic Congestion,High,Road Construction,,,585,85,78,No Action,37,151,0.85,0,0.68,0.54
EP_6346,2024-02-29 07:00:00,Thursday,2,19.091930160261274,72.89101200014477,Market Area,Cloudy,13,36,False,False,False,Flooding,Low,,,,373,74,42,Emergency Crew Dispatch,26,121,0.81,0,0.61,0.82
EP_6347,2025-07-25 10:00:00,Friday,7,19.054139335875874,72.8719854363042,Residential,Clear,0,26,False,False,True,Traffic Congestion,Low,,,,4469,79,75,Additional Personnel,36,280,0.4,0,0.98,0.59
EP_6348,2025-10-22 06:00:00,Wednesday,10,18.978498211602734,72.95027762255059,Commercial,Heavy Rain,69,36,False,True,False,Traffic Congestion,High,Heavy Rain,Road Construction,,3551,120,17,Water Pump Deployment,20,28,0.59,0,0.33,0.82
EP_6349,2025-12-14 03:00:00,Sunday,12,19.1952924856059,72.96280541376527,Commercial,Light Rain,6,24,False,False,False,Accident,Low,High Traffic Volume,,,848,14,53,Traffic Diversion,6,288,0.46,0,0.48,0.76
EP_6350,2024-11-13 09:00:00,Wednesday,11,19.14938807292173,72.88299482843713,Residential,Cloudy,14,22,False,False,True,Traffic Congestion,High,,,,563,56,24,Emergency Crew Dispatch,48,260,0.55,0,0.79,0.82
EP_6351,2024-03-14 23:00:00,Thursday,3,19.135296095645554,72.9545305450037,Residential,Clear,14,34,False,False,False,Fire Incident,High,,,,509,54,25,No Action,15,11,0.73,0,0.48,0.52
EP_6352,2024-12-29 15:00:00,Sunday,12,19.03897105102456,72.94643483762883,Market Area,Cloudy,6,30,False,True,False,Traffic Congestion,Medium,Road Construction,,,1004,26,53,Road Closure,4,243,0.55,0,0.75,0.77
EP_6353,2025-01-04 12:00:00,Saturday,1,19.188235883227748,72.93127955416607,Hospital Zone,Cloudy,8,26,False,True,False,Traffic Congestion,High,Road Construction,,,4307,11,42,Water Pump Deployment,38,214,0.97,0,0.86,0.54
EP_6354,2025-06-16 06:00:00,Monday,6,18.960372469242532,72.91100045404394,Industrial,Cloudy,18,26,False,True,False,Traffic Congestion,Low,Road Construction,,,1652,55,26,Traffic Diversion,4,159,0.49,0,0.42,0.57
EP_6355,2025-03-01 02:00:00,Saturday,3,19.07856236296892,72.94534526019993,Commercial,Clear,0,27,False,False,False,Crowd Overflow,High,,,,4346,57,37,Emergency Crew Dispatch,16,60,0.96,0,0.53,0.86
EP_6356,2025-07-11 01:00:00,Friday,7,19.14240244626522,72.77380122635473,Transit Hub,Light Rain,5,32,False,True,False,Traffic Congestion,Low,Road Construction,,,3862,68,37,Water Pump Deployment,8,216,0.6,0,0.85,0.5
EP_6357,2024-10-21 23:00:00,Monday,10,19.040836580949765,72.8590366153521,School Zone,Cloudy,8,20,False,False,False,Power Outage,Medium,,,,2907,99,14,Road Closure,45,15,0.44,0,0.51,0.64
EP_6358,2024-08-06 11:00:00,Tuesday,8,19.074471819847865,72.78745517181919,Transit Hub,Light Rain,3,32,False,False,False,Road Damage,Medium,,,,2653,115,25,Traffic Diversion,47,123,0.68,0,0.81,0.58
EP_6359,2025-07-01 09:00:00,Tuesday,7,19.19395325860568,72.90120171439004,Industrial,Clear,10,35,False,False,True,Traffic Congestion,Low,,,,3966,98,13,Additional Personnel,41,146,0.99,0,0.83,0.98
EP_6360,2024-12-10 18:00:00,Tuesday,12,19.144733676062803,72.90848380072146,Transit Hub,Light Rain,9,20,False,True,True,Traffic Congestion,High,Road Construction,,,4581,29,28,Traffic Diversion,20,195,0.42,0,0.31,0.97
EP_6361,2025-03-16 22:00:00,Sunday,3,19.005359289027396,72.85534854214495,Market Area,Cloudy,12,28,False,False,False,Road Damage,Low,,,,4928,58,34,No Action,21,66,0.43,0,0.72,0.72
EP_6362,2024-08-21 18:00:00,Wednesday,8,19.08273954062657,72.76323186923895,School Zone,Heavy Rain,111,34,False,False,True,Traffic Congestion,Medium,Heavy Rain,,,769,22,75,Road Closure,2,139,0.7,0,0.67,0.7
EP_6363,2024-01-19 09:00:00,Friday,1,18.989553765699313,72.87362277191323,Hospital Zone,Clear,0,34,False,False,True,Traffic Congestion,High,,,,2065,54,37,Road Closure,35,127,0.96,0,0.51,0.98
EP_6364,2025-10-28 04:00:00,Tuesday,10,19.069065293965874,72.85165677288767,Hospital Zone,Clear,19,28,False,True,False,Traffic Congestion,Low,Road Construction,,,2760,82,43,No Action,7,211,0.6,0,0.45,0.71
